,fen,original,mirror,difference
320,3r2k1/1p3rpp/4p3/pb5q/1P1BpPNb/P1P3Q1/6PP/R3R1K1 w - - 3 28,-0.3583366509133987,-0.4478018936336012,0.08946524272020245
321,r6k/2p3pp/p5rq/1pB1Pp2/5P1n/2P2PQ1/PPB1R2P/3R2K1 w - - 1 28,0.4829648106257487,0.5721910848457791,0.08922627422003038
322,3r1rk1/ppqbRppp/2p5/8/3Q1n2/2P3N1/PPB2PPP/3R2K1 b - - 3 20,-0.7709305644544325,-0.8600773368807494,0.08914677242631686
323,4rk1r/1ppq1pp1/1p1p1n2/P1nP4/4P2p/2Q2P2/3B1P1P/R1R2BK1 b - - 0 25,0.2352199886367522,0.3243536628070658,0.08913367417031359
324,r2r2k1/pp3ppp/1qn3b1/6N1/3pBQ2/1P4P1/P3PP1P/2R2RK1 b - - 6 19,-0.1572143245837602,-0.068502896251096,0.0887114283326642
325,7k/pb4qp/4p1r1/2p1Pr2/2Pp4/1P4P1/P2BQR1P/4R1K1 b - - 0 37,0.1625945950218675,0.0741624665531833,0.08843212846868419
326,r5r1/1pp4k/2nnqp1p/1p2p1p1/4P1PP/P2PBNQ1/1PP3R1/5RK1 b - - 0 23,-0.2401959741153234,-0.1518112921932187,0.08838468192210469
327,r4r1k/1bqn1pbp/p3p3/8/2Np4/1B4R1/PB3PPP/3QR1K1 b - - 5 20,-0.470574483450536,-0.3824319374003374,0.08814254605019861
328,1r3r1k/b1p2p1p/3qpPb1/p1n5/2BB1Q2/PP2P3/5PPP/R1R3K1 w - - 1 22,0.1679514918776597,0.0798104163124178,0.08814107556524191
329,2r3r1/p3n2k/2p1Pp1p/5P2/1pq5/5QB1/PP5P/3R2RK w - - 2 32,0.75774800207492,0.6696802893622604,0.08806771271265956
330,2r3k1/1b1R1pp1/pp5r/4P2p/1Bq1pP2/4Q2P/P5P1/3R2K1 w - - 2 36,0.4609876690754385,0.5486849249421728,0.08769725586673432
331,r4r2/pp1k2pp/3N4/2p1B3/1qBPP1n1/8/P1PR2PP/3R2K1 w - - 3 20,0.2098979723917223,0.2974701352821984,0.08757216289047609
332,4nrk1/pp1r2bp/1q2ppp1/3pP3/3P4/4BNQP/PP2RPP1/R5K1 w - - 0 20,0.5064553118058203,0.5937299869688506,0.08727467516303034
333,1nr2k2/2q1R1bQ/1p4pp/p2b1N2/8/PN5P/5PP1/6K1 b - - 1 28,-0.889630963673687,-0.8023568583261645,0.08727410534752245
334,rn2r1k1/6b1/p1p3Pp/q7/1pPppQ2/1P3N2/P7/1NKR1B1R b - - 1 22,-0.7759771233602426,-0.6887708956760428,0.08720622768419983
335,2r1r1k1/1pp1qppn/1b2n2p/p2pP3/3P3N/2P1B3/PP1N1QPP/1K2R2R b - - 8 20,-0.6281507130884463,-0.5412184954981362,0.08693221759031011
336,r4rk1/1ppq1ppp/1p1p2n1/4P3/8/2N3Q1/PPP2PPP/3R1RK1 b - - 0 15,-0.4919713475005565,-0.578850173049274,0.08687882554871751
337,4r1k1/pp3p2/2q1b1pp/4R3/5P2/1PP3QP/P5PK/R1Br4 b - - 0 24,0.194365263517568,0.1078468485751416,0.0865184149424264
338,8/r5pk/2n4p/p1PQ4/3p4/P5q1/1P6/R1B1RK2 b - - 1 30,-0.6351213978525513,-0.7215026485940844,0.08638125074153313
339,3r1r1k/1b3qpp/p2b4/2pPBp2/PpB2P2/4P1RP/1Q4PK/3R4 b - - 5 26,-0.3373469856532258,-0.4235799497598454,0.08623296410661963
340,3r2k1/5p1p/p5pP/3q2P1/1pR5/1Pb1P1B1/P1Q2P2/6K1 w - - 3 44,0.4444319991099701,0.3583366509133987,0.08609534819657139
341,b1kr3r/p2q1p1p/P5p1/1Nb5/1n1p4/3B1NP1/2P3PP/R2Q1R1K b - - 2 19,0.0514630250014029,-0.0343497770265503,0.0858128020279532
342,3r2k1/p4rp1/5pQp/1p2bP2/2pqN3/1P1P3R/P3P2P/6RK w - - 0 30,0.0514630250014029,-0.0343497770265503,0.0858128020279532
343,2q3k1/p5pp/P2p1p2/2pPr3/2P1b3/1R5P/Q1B3PK/8 w - - 0 36,0.068502896251096,-0.0171872592270915,0.08569015547818751
344,2kr3r/pp3ppp/2n1bR2/1N6/1P1Nq3/P1R3P1/4B2P/3Q2K1 b - - 0 20,-0.4271315885732764,-0.3416114674830253,0.08552012109025109
345,r2q1rk1/4b1pp/p1p5/2npP3/5p2/PP2NP2/6PP/R1BQR1K1 w - - 0 22,-0.6351213978525513,-0.7204426683260746,0.08532127047352334
346,2kr4/5p2/1bp2prp/1pq1p3/4P1PQ/p1PP1R1P/PPB1K3/R7 w - - 0 24,-0.8453638926829596,-0.9305718812345124,0.08520798855155276
347,2b1nrk1/2p1bppp/pr6/1pp1P3/8/1N2B3/PPP2PPP/RN1R2K1 b - - 0 15,-0.1022693725795977,-0.0171872592270915,0.0850821133525062
348,2rr4/5pkp/2qPp1p1/R1p1P3/1pQ2P2/1P3P1P/6K1/R7 b - - 2 40,-0.6753447324663058,-0.7601756412474703,0.0848309087811645
349,2r2rk1/2q1bppp/p2pbn2/n3p3/Pp1PP3/4NN2/1PBB1PPP/R2QR1K1 b - - 4 16,-0.1134078447295413,-0.0286332076067293,0.084774637122812
350,2rr1bk1/p5p1/2bnp2Q/1p1qP3/5P1N/3B2R1/PP4PP/4R1K1 b - - 0 26,-0.4090620552812176,-0.3243536628070658,0.0847083924741518
351,3rr3/1b3kpp/pqn1pb2/5p2/PpBP4/1P3N2/1B2QPPP/2RR2K1 b - - 7 20,0.0343497770265503,0.1189515985635919,0.0846018215370416
352,rnb3kr/ppp2p1p/3b3B/1B1PN2n/3P4/5Rp1/PPP1K1q1/RN1Q4 w - - 0 16,0.5853377123575758,0.5007393909256361,0.08459832143193968
353,r2q1rk1/1b1nbp2/p4np1/3pN1B1/1ppP3Q/2N1P3/PPB3PP/R4RK1 b - - 1 17,-0.8380181709369964,-0.7535990701253277,0.0844191008116687
354,3r1rk1/1p3ppp/p2b1n2/3p1Nq1/1P4P1/P3P1P1/1B2QP2/R2R2K1 w - - 3 23,0.3020333792059105,0.3863330715574087,0.0842996923514982
355,r3r1k1/pb1qnppp/1p3b2/3p4/3P4/2N1PQP1/PP1N1P1P/1BR1R1K1 b - - 2 18,-0.8129604287562128,-0.7287210675435309,0.08423936121268183
356,3rr1k1/pp1b1pp1/5q1p/4pN2/P2pPn2/1P1P1N1P/5PP1/2RQ1R1K w - - 3 33,-0.7172180165640413,-0.80123414339692,0.08401612683287873
357,1krb2r1/pb6/7Q/2q1RBpN/2Pp1pP1/1P6/P4P1P/4R1K1 b - - 6 46,-0.8104113610114686,-0.894274384323892,0.08386302331242335
358,r3kbnr/1bq2p2/p3p3/4p1Qp/Np2P3/1N4P1/PPP2PBP/R4RK1 w kq - 0 15,0.5175847544842258,0.4341427337636946,0.0834420207205312
359,r2qrbk1/1p3p2/p1pBbnpp/8/2P5/2N3P1/PPQ1PPBP/2RR2K1 b - - 0 19,-0.6531590350172913,-0.5699323379482024,0.08322669706908892
360,r5rk/pp1bnp1p/5q1B/2p2P2/3pB3/3P3Q/PPP4P/4RR1K b - - 4 24,-0.1572143245837602,-0.0741624665531833,0.0830518580305769
361,4rr1k/pp1n1p1p/6pq/2p3P1/1n1pP2P/1P1P1NN1/1PP4R/4QR1K b - - 0 28,-0.3330491888786215,-0.2500567924772727,0.08299239640134881
362,r6r/p2qnk2/1pn1pp2/3p1b2/3P3p/2PN3p/PP1QBPPB/R3R1K1 w - - 2 19,-0.3110609165913118,-0.3940379717592684,0.08297705516795661
363,3r1nk1/4bppp/8/2pqPP2/1p6/rP1B2B1/2Q3PP/1K1R3R w - - 0 29,-0.5810314844851668,-0.6638372120875337,0.08280572760236682
364,5k2/p4n2/1p3Qp1/8/1PP1bP1r/P2qN2P/6P1/4R1K1 b - - 14 37,0.0798104163124178,0.1625945950218675,0.0827841787094497
365,r5qr/pkp4p/2p5/2b3B1/6Q1/4R3/PPP2PPP/R5K1 w - - 7 23,0.7918026638956492,0.8745183219461156,0.08271565805046632
366,8/8/pk3q2/N2r4/1p6/1P5P/2Qn1PP1/R5K1 w - - 3 44,0.7326935180728298,0.6499973962580506,0.08269612181477914
367,2r1kb1r/5p1p/4pp2/3P4/B1Nn4/2p5/P4PPP/R4RK1 b k - 1 21,0.4199973537616296,0.3373469856532258,0.08265036810840382
368,r3kb1r/pp3npp/1q2p3/3pPp1Q/3p1N2/3P4/PP1B2PP/R4RK1 w kq - 2 17,-0.0854459048889734,-0.1679514918776597,0.0825055869886863
369,1rk4r/1b3p1p/pPBp2p1/3P4/N1pb1P2/8/1P4PP/2R2R1K b - - 1 23,-0.3416114674830253,-0.4235799497598454,0.08196848227682013
370,r2qrbk1/1b3ppp/p2p4/1pp2P1n/4P3/1P1P4/PB2Q1PP/R2N1RK1 w - - 0 19,-0.4642117237593509,-0.3824319374003374,0.0817797863590135
371,1r2r1k1/pp4p1/3n2Np/7Q/5P2/3q2P1/PPR3KP/2R5 w - - 0 35,0.5853377123575758,0.5036101424965264,0.08172756986104945
372,r2q3r/p2k1p1p/2pbN3/1p1p1p2/3P3n/2NB2Q1/PPP2PPP/1K1RR3 b - - 0 19,-0.2549410248700909,-0.1732844219139279,0.081656602956163
373,2qr4/p3kp2/5b2/1ppPpP1Q/7p/1P5P/P4PPN/3R2K1 w - - 0 34,0.8104113610114686,0.8919996109361912,0.08158824992472258
374,3b4/5pk1/p2p2p1/n1pPp3/1N2P1P1/1P6/P2r2KB/RR6 w - - 1 38,0.5486849249421728,0.467407255316174,0.0812776696259988
375,4r1k1/pp3p1p/2nb2p1/6q1/1PPPBp2/P3rP2/R3N2P/1Q3RK1 w - - 3 21,-0.5064553118058203,-0.587463016957405,0.08100770515158473
376,4rb1k/pp1n1p2/4r3/2p1qB2/7R/2P3Q1/P5PP/1R4K1 b - - 1 32,0.3243536628070658,0.405353888328708,0.08100022552164221
377,2kr1r2/1bq5/1n2ppQ1/pp2Pp2/2pPp3/2P1N3/PP1B2PP/R4RK1 b - - 1 28,0.2302140498796711,0.3110609165913118,0.08084686671164071
378,1b2r1k1/pp2rppp/1q3n2/3p4/1P6/P2B1QPP/3N1P2/2RR2K1 w - - 3 25,-0.4341427337636946,-0.5148396207365966,0.080696886972902
379,1k1r1r2/ppp3q1/1b1p2p1/1P3n2/3P3p/R2Q1N2/1PP3PP/R4N1K w - - 3 25,-0.3500405449559876,-0.2694057903655869,0.0806347545904007
380,2rqr1k1/p4pp1/bp3n1p/2p1pP2/3pP1PP/1P1P1BQ1/PBP5/R4RK1 b - - 0 20,-0.563036101863899,-0.6435196423522248,0.08048354048832584
381,r1b2r1k/1p2n1pp/pq1b4/3B1p2/5B2/1NP3P1/PP5P/R2Q1RK1 w - - 1 20,-0.3902017078923153,-0.470574483450536,0.0803727755582207
382,4rr2/pp3p1k/4nPpp/2pBP3/5Q2/3R3P/PqP3RK/8 w - - 2 30,0.3902017078923153,0.470574483450536,0.0803727755582207
383,2r3k1/2qr2p1/p1b4p/1pbP1p2/2P1pP2/1P4QP/PB1N1R1K/4R3 b - - 2 29,0.3287180771874887,0.4090620552812176,0.0803439780937289
384,r2q2k1/3bb1pp/p1p1p3/2ppP3/N1P3Q1/1P1P2B1/P5PP/5RK1 b - - 3 22,-0.5007393909256361,-0.5810314844851668,0.08029209355953071
385,r2qk2r/pp1n1p2/2p4p/5Rb1/3PpB2/8/PPPQN1PP/R5K1 b kq - 3 17,-0.8450116128140095,-0.764897654715217,0.08011395809879251
386,r1r3k1/1n1nb3/p2p2p1/3PppPp/1Pp5/2P1B1NP/P1RN1P2/4R1K1 w - f6 0 26,-0.0514630250014029,0.0286332076067293,0.0800962326081322
387,r3k2r/pp2nNpp/1bp3q1/4p3/4NPb1/1Q6/PP4PP/R1B2R1K b kq - 0 19,-0.563036101863899,-0.4829648106257487,0.08007129123815027
388,b2r2k1/5p1p/pq2p1p1/1prpP3/3NnP2/2P5/PPQ1B1PP/3R1R1K w - - 6 25,0.0571523094832977,-0.0229120652336693,0.08006437471696701
389,2rq1r2/p1p1npbk/1p1p2pp/2nPp3/4P2N/2P1NPPQ/PP1B3P/RR4K1 w - - 10 22,0.0114597024147588,-0.068502896251096,0.0799625986658548
390,r2q3r/5pkn/p1np2p1/1pp1pPb1/4P1Q1/2PP2N1/PPB2PK1/R1B4R b - - 5 23,-0.4090620552812176,-0.4889959726165558,0.07993391733533822
391,2r2rk1/pp3p1p/8/3pP1q1/4b1p1/2PNP3/P1Q2PPP/R4RK1 w - - 2 19,0.0057303102628472,-0.0741624665531833,0.0798927768160305
392,2q1r3/1p2r1k1/p1p2pp1/3p3p/1PP1PPbP/3Q1NP1/1P1R2K1/4R3 w - - 0 36,0.0,-0.0798104163124178,0.0798104163124178
393,2r3k1/pbr1q1pp/1p2pn2/4N3/3PPP2/4RN2/Q5PP/4R1K1 b - - 4 30,-0.0798104163124178,0.0,0.0798104163124178
394,3q1Nk1/bbr3p1/p3Pn1p/1p1n1Q2/1P1P4/P2B4/1B3RPP/5RK1 b - - 0 26,-0.3199559705355809,-0.2401959741153234,0.0797599964202575
395,5rk1/1r3pb1/1ppp1qpp/p1n5/2P2N2/4PPR1/PPQ2P1P/1B1R3K w - - 4 23,0.2401959741153234,0.3199559705355809,0.0797599964202575
396,3r2k1/pp3bpp/3q1p2/5P2/3p1R2/1P2r3/P2QN1PP/5RK1 b - - 5 26,0.6951148882364536,0.6153815476837424,0.0797333405527112
397,3rr1k1/ppp2p1p/5bp1/4n3/1n3NP1/4B3/1PP1QP1P/1KR5 b - - 2 22,-0.4127385783396954,-0.3330491888786215,0.0796893894610739
398,6r1/p3kp2/2b1pq2/3p3p/5Pr1/2PB1RP1/PP3Q2/4R2K b - - 1 25,0.3330491888786215,0.4127385783396954,0.0796893894610739
399,4r1k1/pp1n1ppp/q3p2B/4P3/1br1N3/P5Q1/5PPP/R3R1K1 b - - 1 24,-0.2150200719439048,-0.1354720102548152,0.0795480616890896
400,r1b1r1k1/ppp2ppp/3p1n2/3P3q/2P5/3B4/PB3PPP/1R1Q1RK1 w - - 2 15,-0.0229120652336693,-0.1022693725795977,0.0793573073459284
401,r1q1k1r1/pbp2p1p/3b2p1/2p1n3/8/2N2B2/PP2Q1PP/3RK1NR w Kq - 0 20,-0.6483974701235463,-0.727710970615193,0.07931350049164665
402,7k/ppp2pp1/8/8/1B1P4/5r1b/P1B1rP1P/2R3KR w - - 0 22,-0.4577348734080491,-0.3784981876064963,0.0792366858015528
403,r2r2k1/2q2ppp/b4n2/2n1p3/1p2P3/3P1N2/PNB2QPP/R4RK1 w - - 4 20,-0.4127385783396954,-0.4919713475005565,0.07923276916086108
404,2rq2k1/pp1b1rpp/4p3/n1bpPp2/1P1P1B1P/P1Q3P1/4BP2/2R2K1R w - - 0 22,0.1078468485751416,0.0286332076067293,0.0792136409684123
405,rn2k2r/p2n2pp/1pp1p1b1/8/2PPPpPq/1QN4P/PP4B1/R4KNR w kq - 0 16,0.3243536628070658,0.2451416785170799,0.07921198428998588
407,5r1k/p1p4p/2Q4b/8/5q1P/KPP5/P5P1/3N3R b - - 4 23,0.1409394785730669,0.2201137169180837,0.0791742383450168
406,1rb1nrk1/3pbp1p/pq4p1/1p2P3/2p1QB2/2P5/PPBN1PPP/R3R1K1 b - - 1 16,-0.1409394785730669,-0.2201137169180837,0.0791742383450168
408,2r4r/p5pk/3BQn1p/7q/8/6R1/P4PPP/1R4K1 b - - 4 33,-0.3902017078923153,-0.3110609165913118,0.07914079130100349
409,2rk2nr/Np1b2pp/n2bq3/4N3/3Q4/4P3/PP3PPP/R3KB1R w KQ - 0 15,0.8954622953478175,0.8164224916540344,0.07903980369378316
410,r1br2k1/ppq2ppp/5n2/6N1/1Q6/3B4/P1P2PPP/1R3RK1 w - - 6 18,0.4768249164361902,0.3978419957234422,0.07898292071274798
411,r3rk2/p4n1Q/1p1q2p1/3Npb2/1PPP4/P7/5PPP/R3R1K1 w - - 4 26,-0.3624349585280163,-0.283583844009793,0.07885111451822335
412,rn3r1k/pp3qpp/2p2p2/4PN2/1P3pQ1/P7/1BP3P1/3R3K w - - 1 22,0.3624349585280163,0.283583844009793,0.07885111451822335
413,r2q2k1/pp1bnppr/4p2p/3pP3/2pP1PP1/2P1B2Q/P1P1B2P/2K2R1R w - - 3 17,0.2047478404109947,0.283583844009793,0.07883600359879828
414,b7/p1p2ppk/6rp/1p3q2/3PrB1Q/1PP4P/P1R2RPK/8 w - - 4 28,-0.4410323088147333,-0.3624349585280163,0.078597350286717
415,5r1k/ppp3b1/8/4p2p/1PP3q1/3QBrN1/P2R1PK1/5R2 w - - 0 33,0.3824319374003374,0.4609876690754385,0.0785557316751011
