CONFIGURATION:
experiment file = experiments/transformation_invariance_testing.py
git branch = main
git commit hash = 6a88ef0c1b72cfb62fd7eeddc4d7ce3bd1faea6f
uncommitted changes = True
seed = 42
engine_config_name = local_400_nodes.ini
data_config_name = mirror_experiment_most_important_fens.ini
remove_pawns = False
num_positions = 1000
network_path = T807785-b124efddc27559564d6464ba3d213a8279b7bd35b1cbfcf9c842ae8053721207
transformations = ['mirror']
queue_max_size = 100000
num_engine_workers = 2
result_subdir = 

fen,original,mirror
r1q3k1/pp1bnrb1/2pp2Np/3Ppn1P/2P5/3BB1N1/PPQ2P2/2K3RR w - - 4 24,0.6739449680146691,0.737510940513498
4r2k/pbnr3q/1pNp1b2/PP1P1p1p/4pP2/Q3B3/4B1PP/3R2RK b - - 0 39,-0.8344935790544706,-0.7709305644544325
3qr1k1/pp3pPp/4p1n1/4P1P1/1b1rB3/4B3/P3Q2P/R4RK1 w - - 0 23,0.6402013332825974,0.5766498017241024
r3k1r1/p1qbpp1p/1pnp1bpB/8/1PP1PP2/P2B3P/3QN1P1/1R3RK1 b q - 0 18,-0.6593331383423174,-0.5957832895493063
1k1r1bnr/pp3p1p/2p2q2/Q5p1/2Pp1n2/P4B1P/1P1N1PP1/R1B2RK1 b - - 1 15,0.146386127634144,0.20989797239172236
r4rk1/1p1nbppp/pq2b3/3pN3/3P4/3BB3/PP2QPPP/3R1RK1 w - - 6 17,0.20989797239172236,0.146386127634144
r3b1k1/1q2pp1p/p4bpB/3r4/2pN4/Q1P4P/PP2RPP1/4R1K1 b - - 5 23,0.146386127634144,0.20989797239172236
r3r1k1/pb1n1ppp/1pqP4/4p3/2P3Q1/3B4/PB3PPP/R2R2K1 w - - 0 20,0.20989797239172236,0.146386127634144
r5k1/pb1nBppp/1p1P4/4p3/2r5/P1P2NR1/1Pq2PPP/3R1QK1 w - - 8 26,0.5699323379482024,0.5064553118058203
5rnk/1pr3b1/pN4qp/4p3/4PpP1/1QP5/PP3BPP/3RR1K1 w - - 1 31,0.798952399147639,0.73560329332038
2kr1r2/p1qn4/2p1Q2p/1p4p1/2NR4/P6P/1PP2P2/1K5R w - - 0 25,0.6263717808410242,0.563036101863899
2kr4/ppp3r1/8/5p2/4nPb1/1P1B1N2/P1P2KPP/R6R w - - 2 20,0.9131144755877838,0.8498094848999735
r5k1/1p3pp1/4p2p/3p4/p1qP3P/1rP1R1P1/RP3PK1/Q7 w - - 9 38,-0.6134955615509975,-0.6767337851956929
3r1nk1/3r1p1p/4bRpP/1p2P1N1/pq1P4/5Q2/PPB3P1/5RK1 w - - 2 28,0.7183004245776771,0.7814959119526315
6r1/1k1q3p/b3p3/4Q3/1p1BPP2/8/6P1/4R1K1 b - - 2 36,-0.7679506184891328,-0.7047916761853169
2b1r1k1/1qr2pp1/p6p/1p1pP3/3N4/1P2QP1P/1P1R2P1/4R1K1 w - - 9 30,0.43760262013719814,0.5007393909256361
2rq4/p5kp/2bp2r1/3Nppb1/2P5/2Q2B1P/P4PP1/R2R2K1 w - - 4 24,-0.0343497770265503,0.0286332076067293
r4bk1/p1rb1q1p/1ppn1p2/3ppPp1/7N/1BPPB1RQ/PP4PP/5RK1 w - g6 0 24,-0.37849818760649634,-0.315525038113223
rk6/2p1Q3/p1r5/1p6/4P1P1/2BP1R1P/qP6/2K5 b - - 1 32,0.011459702414758802,-0.051463025001402936
r3q1rk/pbpp3p/1p2pbn1/3P4/2P1Pp2/2NB1R2/PP1NQ1PP/5RK1 w - - 0 18,-0.15721432458376025,-0.22011371691808373
r2q1rk1/1pp2ppp/p1np4/5P1Q/3p2Pb/1BP4P/PP3P2/R1B1R1K1 b - - 0 18,-0.22011371691808373,-0.15721432458376025
2kr2r1/pq1nnp2/1p1Rp3/2p1P3/2P3p1/1P4P1/PB2QP1N/3R2K1 w - - 2 25,0.057152309483297706,-0.005730310262847281
r1bq1r1k/ppp4p/1n4n1/3P1p1N/2BP4/4Q3/PPP3PP/4RRK1 w - - 4 17,0.0,-0.06283255677234977
b3rrk1/p5qp/1p1R1n2/2p1ppp1/Q1P5/4PP2/PP2BBPP/3R2K1 w - - 8 22,-0.06283255677234977,0.0
7r/4nk1p/5pp1/3P4/2p2Q2/5P2/qP4PP/2K2B1R w - - 0 25,0.06850289625109608,0.005730310262847281
2q3rr/1b2k3/p2bppp1/1p1p3p/3NnP1Q/PPnBPN2/1BP3PP/R4RK1 b - - 0 23,0.005730310262847281,0.06850289625109608
3R4/ppp1B1pk/2b1p3/4Pp1q/2P1pPrp/4P1P1/PP4KP/3Q4 w - - 6 27,0.2788900223087348,0.3416114674830253
r4b1k/3b1q1p/8/2p2PP1/1pPp3Q/3P4/1P3R1P/4R1K1 b - - 6 34,-0.3416114674830253,-0.2788900223087348
rq4k1/r3bp1p/1p1pn1p1/3Qp3/1PP1P1PP/2R1BNK1/5P2/1R6 b - - 0 33,0.07416246655318336,0.011459702414758802
5r1k/7p/1p4p1/p3P1qn/P1BP4/1P3Pp1/2R3P1/3RbNK1 w - - 0 33,0.07416246655318336,0.011459702414758802
5rk1/4bppp/pr2q3/3pP3/2pP4/4BR2/PP1Q2PP/5RK1 w - - 5 21,-0.011459702414758802,-0.07416246655318336
r1b2r1k/p1q3pp/2pbpn2/1p3p2/2BPn1P1/1QN1PN1P/PP3P2/2KRBR2 w - - 0 15,-0.23021404987967117,-0.2928740468512582
3r2k1/p4ppp/1p2pb2/3q4/3P4/P2QB3/1P3PPP/3R2K1 w - - 4 23,-0.23021404987967117,-0.2928740468512582
r1br2k1/pp2qpn1/3n3p/2pPp1p1/2P1P1P1/3QN3/PBP3BP/R4RK1 b - - 0 26,-0.22517850425063135,-0.16259459502186754
7k/p5qp/2bbp1r1/2p2r2/2Pp1P2/1P1N4/P2BQRPP/5R1K w - - 5 33,-0.16259459502186754,-0.22517850425063135
4r1kb/pp1bppnp/3Q2pB/8/2r2PP1/1NN4P/PPP2R2/4R1K1 b - - 0 20,-0.16259459502186754,-0.22517850425063135
r7/p5pk/3Q2pp/8/3Pp1Pq/2P4r/P4P1B/R4RK1 b - - 1 23,0.6711128592648431,0.7336699645383301
5rr1/ppp4k/1bnp4/5P1p/4NRq1/2P5/PP1QR1PP/7K b - - 7 31,0.587463016957405,0.6499973962580506
2rq1r1k/3nbppp/b3pn2/p7/PpNB4/1P2P3/3N1PPP/1BRQ1RK1 w - - 6 20,0.02291206523366934,0.0854459048889734
r2q1rk1/1p2bp1p/p1b3p1/2p1P1Nn/Pn2N3/8/1P2QPPP/RBB2RK1 b - - 1 18,0.09106810307131587,0.0286332076067293
4rrk1/ppp4p/2n2q2/8/2Ppp1Q1/7P/PPP2PP1/R1B1R1K1 b - - 2 19,0.09106810307131587,0.0286332076067293
r2q1rk1/pb3ppp/1p6/2bpP3/Q7/6P1/P3PPBP/R1BR2K1 w - - 2 16,0.48599386963967134,0.4235799497598454
2rqbbk1/p2r3p/1p2p1p1/4Pp1P/2P5/2PB1RQ1/P2BR1P1/7K w - - 5 28,-0.5230019390164954,-0.5853377123575758
r7/1rp2k2/2npb1p1/p1pN1pp1/P3P3/1PR2P1P/1NP2KP1/3R4 w - - 0 29,-0.09667619375249936,-0.0343497770265503
8/7k/6p1/2rbPp1p/1q3P1P/pPr3R1/P1BR1Q2/3K4 w - - 6 53,0.09667619375249936,0.0343497770265503
2r1r1k1/p5pp/2pB4/1pP2p2/2bb4/P4B2/5PPP/1R3RK1 w - - 1 24,-0.7954361268028154,-0.8577122189473556
6k1/pR1Q2p1/7p/4rp2/8/1PP3qP/2P1n1P1/3R3K b - - 2 33,-0.283583844009793,-0.3458426461663308
r1b2rk1/7p/1nnqpp2/pp1p4/2pP1P2/2P1NN2/PP1Q2PP/3BRRK1 b - - 3 20,-0.6794801924483457,-0.6172517516623724
1r3nk1/4Rpb1/3p2pp/ppqP4/2p2P1B/2P2Q1P/PPB4K/8 b - - 6 34,0.04006086854270151,0.10226937257959776
r3k2r/ppbnq1p1/2p1p3/1PP2p1p/3PpP2/2B1P2P/P3Q1P1/RN3RK1 b kq - 0 16,-0.10226937257959776,-0.04006086854270151
5rk1/ppp3pp/4pn2/2q5/3pP3/PP1P2B1/2P1Q1PP/5RK1 w - - 1 22,0.10226937257959776,0.04006086854270151
r3rbk1/3b1ppp/p1pp4/qp2n3/3NP3/1PN1BPQ1/1PP3PP/3R1RK1 w - - 0 21,-0.04006086854270151,-0.10226937257959776
r3k2r/pp1q1pp1/1bppn2p/1B2n3/Q6B/1PN2P2/1PP3PP/2KR3R w kq - 0 17,-0.10226937257959776,-0.04006086854270151
r5r1/2q1bbpk/3p1pNp/2p1nP1P/pp2PB2/5NQ1/1PP3P1/2KR3R w - - 2 29,-0.8088503115535378,-0.7466802121526933
r2r2k1/4q1pp/pp1Np1n1/3bPpP1/3P3P/PP4Q1/1B6/4RRK1 b - - 3 25,0.10784684857514161,0.04576558242488631
4r1k1/5pp1/5n1p/b2p4/6P1/3Q1P2/P3B1qP/1R1K1R2 b - - 2 27,0.5437294263914524,0.6057904204214342
1rb2k1r/2q2p2/3p4/1ppPn3/7p/2P2N1P/1PB3P1/R2QR1K1 b - - 0 26,-0.8481285539967673,-0.7861201455553054
1r1q1rk1/3nbppp/2R1p3/p2pP3/1p3P2/1N1PB2P/PP3QP1/2R3K1 b - - 1 23,-0.6638372120875337,-0.6018387211132887
2b2q2/p1B3pk/1p3p1p/2prNP2/4R1PP/P3Q3/1PP5/6K1 b - - 0 36,-0.2352199886367522,-0.17328442191392796
2r3k1/3b1pp1/3p1n1p/2qP4/p1pR1P2/P5NP/1B1Q2PK/8 w - - 0 34,-0.17328442191392796,-0.2352199886367522
7r/1q2k2r/p1p2pb1/P3p1pp/1bBpP1P1/1P1P1N1P/Q4PKR/R7 w - - 8 34,-0.4271315885732764,-0.4889959726165558
3r1bk1/pp1b2p1/4pPPp/3pp2Q/3q4/8/PP3RBP/2R3K1 w - - 0 23,0.4271315885732764,0.4889959726165558
2n1r1k1/1q3pp1/5n1p/2p1N3/2P1P3/3B2NP/5PP1/Q5K1 w - - 0 36,-0.4271315885732764,-0.4889959726165558
5rk1/p1pb2pp/8/2bp4/4pPnq/2N4P/PPP1Q1P1/R1B2R1K w - - 3 19,0.11895159856359194,0.057152309483297706
1rr3k1/6n1/3p2pp/1b1P1p2/nqP1pP1P/R5P1/4BNK1/Q3R3 w - - 0 41,-0.28824523693805437,-0.3500405449559876
3r1rk1/ppb2pp1/2p3qp/8/3PR3/PQP2BP1/1P3PK1/4R3 b - - 4 26,-0.6951148882364536,-0.6334001787128959
r5k1/1n3ppp/pN1p3r/2p5/2P5/1P2PqP1/P1Q2P1P/3R1RK1 b - - 0 25,-0.6951148882364536,-0.6334001787128959
1r5r/4kp2/Rb1n1p2/1p1Pp2p/1Pp1P3/2P2NPP/2B5/5R1K b - - 4 33,-0.12447736266026811,-0.06283255677234977
2k3r1/pp1b2rq/n2p4/2pPpp1p/2P3nP/P3N1PB/1PQ1NP2/2K3RR w - - 3 26,-0.06283255677234977,-0.12447736266026811
1r1r4/5kp1/1pp5/p2pPq2/1P1QpPBR/P3P3/5K2/8 b - - 1 44,-0.8651361480814477,-0.9267015905129355
r1bB2k1/pp3r2/2p2n1q/3p2p1/1P2p1P1/P3QP2/6B1/R2RN1K1 w - - 2 28,0.700023970148105,0.6385218285571213
r2r2k1/p2b1ppp/Bn2pn2/8/1P2P3/RN3P2/6PP/2B1K2R b K - 4 20,-0.6653151360324928,-0.6038229771537305
2rq1rk1/4nppp/1p6/1P2p3/3p4/b2P2PP/P1RN1PB1/1R1Q2K1 b - - 1 20,-0.4478018936336012,-0.38633307155740876
8/4n2k/pR5p/1p2N3/3pqP2/1P3NP1/P6P/3nB1K1 w - - 1 43,-0.24514167851707994,-0.30656367069888874
2r3r1/p2qk2p/1p1b1B2/3P1p2/2N1pP2/PR6/4Q1PP/5R1K b - - 0 28,-0.7501839784367689,-0.6887708956760428
8/2p2r1k/1p1p2p1/2nP3q/2PNPr2/R6P/P2QR1PK/8 b - - 0 41,-0.3542051981882807,-0.2928740468512582
1r4k1/p1r1qp2/7p/2N2bp1/1P1Rp1n1/6P1/P2QP1BP/R5K1 w - - 0 25,0.3542051981882807,0.2928740468512582
3rk2r/pppnnppp/4p3/4P3/2PPNR2/1P2B3/P5PP/2R3K1 b k - 2 19,-0.07416246655318336,-0.13547201025481523
r3k2r/ppq2p1p/2pbpn2/6p1/3P1P2/2PB4/P1PB2PP/R1Q2RK1 w kq - 2 16,0.4235799497598454,0.3624349585280163
7r/1p1k1bpp/p2p1p2/2pq4/3P4/1P2P1N1/P1PQ2PP/3R2K1 b - - 0 20,-0.14093947857306693,-0.0798104163124178
5rk1/pp3p2/1b4pp/3P3r/1Q4N1/5qP1/PP1R1P1P/3R2K1 b - - 0 30,0.14093947857306693,0.0798104163124178
5r2/5pkp/3R1bb1/1pr1p3/8/1BB5/PP2R1P1/6K1 w - - 2 35,-0.0798104163124178,-0.14093947857306693
r7/1qk2p2/3p1Pp1/2nPp2p/1rP1P2P/4Q1P1/1p1R4/1R3BK1 w - - 6 42,-0.870113425766857,-0.9311933142055644
r4rk1/3b1ppp/p1pb4/1p2n3/3NP2q/1BP4P/PP1Q2P1/RNB1R1K1 b - - 1 17,-0.31106091659131185,-0.25005679247727275
r5k1/1p1n2pp/2pp1p2/4pP2/2P1P2B/qP1P4/2P3PP/2Q2R1K b - - 3 24,-0.31106091659131185,-0.25005679247727275
3qr1k1/pppr1pbp/2npb1pn/3N4/4PN2/1P4PP/PBPQ1P2/3RRBK1 w - - 5 21,0.5486849249421728,0.6096755712525083
4r1k1/1b6/p1q3p1/3p1p2/3Q1P1p/3BP2P/PPR3PK/8 b - - 3 28,-0.9183795559214643,-0.8574112592580587
6k1/3n2q1/4R1br/3pP2p/2pP4/2P4N/5QP1/1R4K1 b - - 0 42,0.146386127634144,0.0854459048889734
r2q3k/p1b3pp/5n2/5Q2/2p1bP2/2P1N1P1/PP2r2P/R1BB1RK1 w - - 2 22,0.146386127634144,0.0854459048889734
2r1k2r/p3bp2/1p2p1p1/3pP3/q2B1P1p/2PQ4/PP1R2PP/R5K1 w k - 5 25,-0.0854459048889734,-0.146386127634144
7k/p4p1p/2p2pr1/2pp1bqN/8/1PP2Q1P/P3RPPK/8 w - - 4 27,0.5120698216463685,0.45114219806583244
4rr1k/bpp3pp/2bp1pq1/P7/2Q1P3/6N1/1BP2PPP/R3R1K1 b - - 11 21,0.25005679247727275,0.18913375873018504
r5k1/1p2qr1p/1p1n1pn1/1PpPp1p1/P1P1P1PP/3B1RQ1/3B4/R5K1 w - - 1 32,-0.2974701352821984,-0.3583366509133987
r3r1k1/pppb1pbp/3p2p1/7n/2P1P2q/1P1n1P2/PB1QN1PP/R2NRBK1 w - - 1 17,-0.2974701352821984,-0.3583366509133987
r2qk2r/1pp2P2/1p1p1p1p/8/2n1P3/5P2/PP2N1PP/R2Q1RK1 b kq - 0 17,-0.8549595801399635,-0.9157676505305399
r2q1rk1/pR3ppp/5n2/1N1p4/8/3BPP1b/PP3P1P/3QR1K1 b - - 2 17,0.5583365492643649,0.6191063392366816
4rrk1/p4pb1/1p3q1p/2pBn1p1/Q1P5/6P1/PP2PPNP/R4RK1 b - - 1 17,-0.48296481062574875,-0.5437294263914524
1r1qrn2/p3p1kp/1p2Ppp1/1NpP1b2/PnP4P/6P1/1P1Q2BN/3RR1K1 w - - 1 28,0.9288084125624968,0.8680607042319507
2k3r1/ppp3Pp/1b2p2q/8/2p1N3/2P5/PP1R1PQP/6K1 w - - 0 25,-0.09106810307131587,-0.1518112921932187
3q2k1/pb3pp1/1p3n1p/3pr3/3P3Q/P1NB4/1P3PPP/6K1 w - - 0 27,0.1518112921932187,0.09106810307131587
1N4nk/p6p/R5pq/4Pp2/2QP1P2/2P5/1r4PP/4R1K1 b - - 0 37,-0.9683612443109616,-0.9077126317757909
1k1rq3/1Pp2pp1/pp5p/8/B7/1QN2NP1/PP4P1/2Kn4 b - - 0 22,0.8098936845311381,0.7493164757529891
4rr1k/2pnq2p/1p1p4/p2Ppppn/P1PP4/1QP2PP1/4R1BP/2B1R1K1 w - - 0 24,0.2549410248700909,0.19436526351756808
8/rq1bbk2/r2p3p/p2NPPpP/1pPp4/1P3PK1/RPQ5/R7 b - - 0 52,-0.2549410248700909,-0.19436526351756808
r3k3/p2pn1qp/b1r4b/Qp6/1B3p2/1B6/PPP3PP/4RR1K b q - 3 22,-0.19436526351756808,-0.2549410248700909
r6r/pp3pk1/3p2p1/2pP1q2/2Pb1Pb1/2N1B1Pp/PP5P/2R1RQ1K b - - 8 22,0.8067309197178555,0.8672750560897039
r5k1/pppq2pp/1b2br2/6N1/1PBn4/8/P3QPPP/R1B2RK1 w - - 5 16,0.09667619375249936,0.15721432458376025
3rk2r/ppp2p1p/2n1Ppb1/1Q6/5q2/P2B4/1PP1N1PP/R3K2R b KQk - 1 15,0.09667619375249936,0.15721432458376025
r6k/p1pb2pp/1q1p1b2/4N3/2Q2P2/1PN5/P1P3PP/3R3K b - - 2 25,-0.15721432458376025,-0.09667619375249936
r3r1k1/p1qn1pb1/1pbpp1pp/2p5/2P1PP2/2NPB1PP/PP3QBK/3R1R2 w - - 0 19,0.09667619375249936,0.15721432458376025
3rr1k1/pp3pp1/5n1p/2p5/4pNbR/2P1PPP1/PP1N2P1/2K4R b - - 0 24,0.5583365492643649,0.4978428275267229
r4n1k/2p1r2p/1p1p1qbR/2nPp1p1/p1P1P1P1/4QPN1/PPB3N1/1K5R b - - 5 32,-0.7287210675435309,-0.668236556501071
2n2r1k/1pq1rbp1/p3P3/2pp3P/5P2/3BP1R1/PP4Q1/6RK w - - 0 40,0.8934102262191056,0.9538385705298149
r3r3/pp1b2k1/2p3p1/4Rp1p/3P3P/qBP3P1/P3QP2/3R2K1 b - - 4 25,-0.470574483450536,-0.5309484170954251
3r3r/2k2p1p/2R1bp2/4q3/1P1N4/P4BP1/7P/3Q2K1 b - - 0 24,-0.8833622045864096,-0.8229960780084804
3r4/p3bkpp/q3bp2/8/2pBQ3/P4pP1/1PR2P1P/2K1R3 b - - 3 31,-0.5606966707320459,-0.6209454744485401
5rk1/q1N2npp/3p3r/p7/P1N2p2/BP1Q2P1/6R1/2R3K1 w - - 1 34,0.4978428275267229,0.43760262013719814
6rk/ppp1n2p/3q3r/3nQp2/2BP1p2/P4P2/1P3B1P/4RR1K b - - 9 25,0.7225552960884071,0.662347652481293
1rr2bk1/3q2pp/4bp1n/pppNp3/3n2P1/1PNP3P/PB2PPB1/1QR1K2R w K - 4 19,-0.662347652481293,-0.7225552960884071
5r2/3r2R1/2pk2p1/4n2p/4q3/P1P3Q1/1P1p4/K3R3 w - - 0 44,-0.9199366868405142,-0.8597857709014286
2rq1rk1/1b3pnp/pp2pbp1/4N1P1/Pn1P4/6R1/1P2QP1P/1BBR2K1 w - - 0 22,-0.10784684857514161,-0.16795149187765976
5nk1/p1rbrppp/Q3p2n/q7/2BNNP2/4P2P/PP4P1/2R2RK1 b - - 2 19,-0.8439456165098352,-0.9039887595836033
1k1r1b1r/pp3ppp/1qp1n3/3pPB1b/1P6/2P5/P1QN1PPP/R1B1R1K1 w - - 1 16,0.3416114674830253,0.40161391923824336
r2qnr1k/1pp3pp/p1np4/4p1P1/8/1BPP4/PP2QPP1/R1B1K2R b KQ - 0 16,-0.8916414552312462,-0.8316505915479611
8/pb2rkq1/1ppbn1pR/3p1pP1/3P1P2/PB2P3/1P1BNKQ1/8 w - - 4 34,0.5007393909256361,0.5606966707320459
5rk1/p4ppp/5nb1/1Q6/P3P2K/4qP2/4B1PP/R6R b - - 5 22,0.30656367069888874,0.36650018641052584
r5k1/pp1q1pp1/5n1p/2p1r3/P2pP3/1P1P2P1/2PBQ1KP/R4R2 w - - 0 22,0.30656367069888874,0.36650018641052584
6r1/1n1qr2k/1ppp1RpP/p3p3/P3P3/2N2Q2/1PPR2P1/6K1 b - - 12 39,-0.6451587302814759,-0.5853377123575758
2kr3r/1bq1bp1p/ppnNp1p1/3nP3/5P2/1P2N3/PB2Q1PP/1B1R1R1K b - - 10 21,-0.8428656802502889,-0.9026842394534197
r2r1bk1/1b3p1n/4q1pp/p1p1p3/4P1QN/1PP3NP/5PP1/R1B1R1K1 b - - 5 30,0.26461577034679334,0.3243536628070658
r1b2rk1/p5pp/1pn1p3/3n1pN1/5B2/q1P1PB2/P1Q2PPP/1R1R2K1 b - - 1 16,-0.7535990701253277,-0.6938648565551945
7r/1QR2pk1/4p3/3pq1p1/P2N1nP1/1P2PP2/6K1/8 w - - 1 42,-0.6227693196379667,-0.563036101863899
2k2r1r/p2q1p2/1pn1b2p/1R1pP1p1/2pN4/2P3Q1/P1PPB1PP/1R4K1 b - - 1 16,-0.6227693196379667,-0.563036101863899
2r3k1/pp1r2pp/8/4pp2/3n4/1P1R1P2/P1qQN1PP/3R3K w - - 0 28,0.11895159856359194,0.1785928104923478
5rk1/pp4p1/5q2/2bpr3/1n4Q1/2N2N2/PPP3PP/3R1R1K w - - 3 19,0.37453171223520193,0.4341427337636946
r1b2rk1/ppQ2ppp/4p3/1B2n1q1/4P3/P7/1P1N1PPP/2R1K2R w K - 2 17,-0.20989797239172236,-0.2694057903655869
r4rk1/p1qnbpp1/2p2np1/4p3/Np1PP1PB/1B5P/PP2QP2/R2R2K1 b - - 1 18,-0.2694057903655869,-0.20989797239172236
5N2/1k2r1pp/1ppp1p2/4nP2/1P2P3/2P3Q1/1PqB2PP/4KR2 w - - 5 29,0.37053240955940814,0.31106091659131185
r5kr/p1p2pp1/1bpp1qnp/8/3PPP2/3Q4/P3NP1P/R1B3RK b - - 0 19,-0.37053240955940814,-0.31106091659131185
2q1rbk1/1p3Pp1/2p1p2p/p3B3/P3Q3/1P6/2P4P/3r1R1K b - - 0 30,-0.31106091659131185,-0.37053240955940814
r3rnk1/pp1qn1pp/2p2p2/3p4/3P4/3B1Q1P/PPPBRPP1/R5K1 w - - 2 21,0.6531590350172913,0.5937299869688506
r2q1r2/2pb1pk1/5npp/p1PPp3/Np2P1PP/1P3Q1B/P4R2/2R3K1 b - - 2 30,-0.18387610174764402,-0.12447736266026811
5rk1/1br1qpp1/p2Np1np/3nP3/1ppPNP2/8/PPB3PP/2QR1RK1 b - - 3 23,-0.12447736266026811,-0.18387610174764402
6rk/ppp1qpr1/2nnp2p/5pP1/3P1B1P/P1PB2R1/4QP2/1R5K w - - 1 26,0.4609876690754385,0.40161391923824336
r5k1/2q1n1pp/p2p4/n1p1p3/4Pr2/2PPN2P/P1BQ2P1/R3R1K1 w - - 1 23,0.4609876690754385,0.40161391923824336
r2q2k1/2p3b1/p1Q4p/3pr3/P7/2P5/5PPP/R1B2RK1 b - - 0 22,-0.7664334220179236,-0.7071242463234421
1r1q1r2/p3bp1k/6pP/1p1p1b2/1npP1Q2/2N2P1P/PPPR4/2K1BBR1 b - - 10 22,0.81544571737789,0.8747547716930918
r7/2q1krpQ/2p1n3/1p2p1p1/p2pP1P1/P2P1P2/1PPN1K1R/R7 b - - 3 32,0.7954361268028154,0.854647510284473
r5rk/1p2Bnqp/p1pp4/4pP2/4P3/1PPP1PQ1/2P2K2/R5R1 b - - 6 27,0.18913375873018504,0.12998440516513501
r4rk1/1pp2ppp/p1np1q2/4p3/B3Pnb1/2PPBN2/PP3PPP/R2Q1R1K w - - 2 15,-0.12998440516513501,-0.18913375873018504
6k1/2p2r1p/4r3/1pPpP1p1/5p1q/5PP1/1PB3P1/2BQR1K1 b - - 0 24,-0.21502007194390482,-0.2741639421760361
2k1r2r/1ppb4/p6p/2p1Pp2/5P1b/2N1K2P/PPP5/RN3R2 b - - 0 20,0.21502007194390482,0.2741639421760361
5k2/p5rp/1pn5/1R2n3/r1p1Pp1B/2P2P2/3RK2P/1B6 w - - 2 51,-0.6077412270022108,-0.6667815445525404
3rr1k1/1pq2ppp/1bp3n1/pP1b4/P2P4/7P/2PQN1PN/1R2RBK1 b - - 0 22,0.8833622045864096,0.8243472895784233
r2r2k1/pp3ppp/2b1p3/q3P3/1b1n1P2/2NBQ2P/PP1B2PK/R4R2 b - - 14 22,0.315525038113223,0.37453171223520193
1r3rk1/2q3pp/bb2p3/p1p1Pp2/2Pp1P2/1P3Q2/PN1B2PP/R2R3K w - - 0 24,-0.6172517516623724,-0.5583365492643649
r4r1k/pp3ppp/2b5/4Q1P1/5P2/8/qPP1B2P/2KRR3 b - - 1 20,0.33304918887862156,0.2741639421760361
r2qr1k1/6b1/p2p2Q1/2pP4/Pp6/4P2R/1P3PP1/R3K3 b Q - 2 22,0.2741639421760361,0.33304918887862156
r3rk2/p3qn1Q/1p4p1/3Npb2/1PPP4/P7/5PPP/R3R1K1 b - - 3 25,0.4271315885732764,0.48599386963967134
r4bk1/2q2ppp/2b5/1p2PN2/1n2pB2/2N3Q1/1PP3PP/2R4K b - - 4 25,-0.4642117237593509,-0.40535388832870806
3nr2k/ppp1q1bp/3p2p1/3B4/2PPP3/1PBQ2Pb/P7/R3N1K1 w - - 1 23,-0.40535388832870806,-0.4642117237593509
r2q1rk1/pp3p1p/2n1b3/3P1p2/2p5/2P1P1P1/P4PBP/R2Q1RK1 b - - 0 15,-0.5386851507047159,-0.47990856834710877
r1b1k2r/ppq1npb1/2p1p2p/6p1/3PN3/3BQNP1/PPP3PP/2KR3R w kq - 6 17,0.2788900223087348,0.22011371691808373
2r2r1k/4nppq/1p2p2p/pPb1N3/4P2R/PQ3NP1/5PKP/3R4 w - - 1 30,0.5064553118058203,0.4478018936336012
2k2r1r/1ppqn1bp/p2p1pp1/3N4/4P3/1Q2B3/PPP2PPP/4RRK1 w - - 2 17,0.19957011729583035,0.14093947857306693
2k3r1/ppp3Pp/2nr3B/2q1p2Q/2ppR3/8/PPP2PPP/R5K1 b - - 1 17,-0.19957011729583035,-0.14093947857306693
4rr1k/pp1q2pp/1bn2P1n/8/3p1P1Q/1N1B1R1P/PB4P1/5R1K b - - 0 24,0.14093947857306693,0.19957011729583035
1nrqrk2/7p/pn3pp1/1p1PN3/2pP1P2/P1N5/1PQ3PP/3R1RK1 b - - 0 21,-0.19957011729583035,-0.14093947857306693
r1b2rk1/pnq3p1/2p2p1p/3n4/2NPp3/N1B3b1/PPPQBP2/R3K2R w KQ - 0 18,-0.3824319374003374,-0.4410323088147333
r4rk1/1b1qbp2/p4Rp1/3p2B1/2pP3Q/2p1P3/PPB3PP/R5K1 b - - 0 19,-0.8269921352448183,-0.885591265436839
r1b2rk1/p3qpp1/1p2p2p/n1ppP3/3P1P2/2PBQ1R1/P1PN2PP/R5K1 b - - 1 15,-0.31995597053558095,-0.37849818760649634
1qr2r1k/7n/p5p1/B1p1pPb1/3n2Pp/1P2N2P/P4PQ1/1R1BR1K1 b - - 0 31,-0.3373469856532258,-0.2788900223087348
5r1k/2pq2bp/6p1/1P1b4/1P1pBB2/Q4RP1/7P/1R4K1 b - - 0 28,0.2788900223087348,0.3373469856532258
r3r3/p1p1Bpb1/2p3kp/4n1p1/4Np1P/1P3P2/P1P2K2/3RR3 w - - 1 21,-0.8716137810148884,-0.9300195880608962
r6r/bpRnk3/P7/3Pp2B/N3Pp1q/P7/5pPP/3Q1R1K b - - 0 22,0.9141710026450678,0.9725373832661732
5r2/1b1r1nk1/pq2ppp1/1p5p/2pPP3/4QP1N/PP4PP/1B1RR1K1 w - - 8 27,-0.146386127634144,-0.20474784041099475
r4rk1/2q2ppp/p2p1b2/1b2pP2/2n1P3/1NP5/P1P1Q1BP/2BR1RK1 w - - 1 20,-0.48296481062574875,-0.5412184954981362
3r1qrk/p1p3p1/1bp2p1p/2n1pN2/4P3/2Pb2BP/PP1N1PP1/R1Q1R1K1 b - - 6 24,0.38633307155740876,0.44443199910997017
